,fid,plotid,images,mon_images,bfast_change,bfast_magnitude,bfast_means,cusum_change,cusum_confidence,cusum_magnitude,red_mean,red_sd,red_min,red_max,nir_mean,nir_sd,nir_min,nir_max,swir1_mean,swir1_sd,swir1_min,swir1_max,swir2_mean,swir2_sd,swir2_min,swir2_max,ndfi_mean,ndfi_sd,ndfi_min,ndfi_max,brightness,brightne_1,brightne_2,brightne_3,greenness_,greennes_1,greennes_2,greennes_3,wetness_me,wetness_sd,wetness_mi,wetness_ma,bs_slope_max,bs_slope_sd,bs_slope_min,bs_slope_mean,ccdc_change,ccdc_magnitude,aspect,dw_class_mode,dw_tree_prob__max,dw_tree_prob__min,dw_tree_prob__stdDev,dw_tree_prob_mean,elevation,esa_lc20,esa_lc21,esri_lc17,esri_lc18,esri_lc19,esri_lc20,esri_lc21,gfc_gain,gfc_loss,gfc_lossye,gfc_tc00,lang_tree_,potapov_tree_height,slope,tmf_2015,tmf_2016,tmf_2017,tmf_2018,tmf_2019,tmf_2020,tmf_defyea,tmf_degyea,tmf_main,tmf_sub,geometry,lon,lat
706,707,72367,306,152,2016.093,-40.2076416015625,-2.19869589805603,2015.26,0.557016482428772,29238.207142857165,8437.221428571429,896.6513669037917,5890.0,9771.4,8437.221428571429,896.6513669037917,5890.0,9771.4,8437.221428571429,896.6513669037917,5890.0,9771.4,8437.221428571429,896.6513669037917,5890.0,9771.4,8437.221428571429,896.6513669037917,5890.0,9771.4,8437.221428571429,896.6513669037917,5890.0,9771.4,8437.221428571429,896.6513669037917,5890.0,9771.4,8437.221428571429,896.6513669037917,5890.0,9771.4,134.11546633517352,24.42101981396716,216.34972131855864,61.7188990128879,0.0,0.0,101.0,1.0,75.0,56.0,3.0,70.0,901.5501098632812,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,24.0,11.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.18990768451948 17.064640839857315),-92.18990768451948,17.064640839857315
707,708,72579,296,141,2015.677,-670.0794067382812,-3.501876354217529,2017.121,0.66575118216497,44056.502684903724,8800.772036474164,1074.4142779805518,5311.0,10000.0,8800.772036474164,1074.4142779805518,5311.0,10000.0,8800.772036474164,1074.4142779805518,5311.0,10000.0,8800.772036474164,1074.4142779805518,5311.0,10000.0,8800.772036474164,1074.4142779805518,5311.0,10000.0,8800.772036474164,1074.4142779805518,5311.0,10000.0,8800.772036474164,1074.4142779805518,5311.0,10000.0,8800.772036474164,1074.4142779805518,5311.0,10000.0,130.8119380806217,19.254131225455673,209.5768180621229,77.15930951555403,2018.173,-2082.947072119515,40.0,1.0,75.0,60.0,2.0,72.0,953.74951171875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,25.0,11.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.19293541413477 17.019394341468),-92.19293541413477,17.019394341468
708,709,72580,315,153,2017.077,9.030455589294434,-0.388453990221024,2015.26,0.677207300613885,80497.50737628377,6566.224751011515,1806.4078601191638,699.0,9263.2,6566.224751011515,1806.4078601191638,699.0,9263.2,6566.224751011515,1806.4078601191638,699.0,9263.2,6566.224751011515,1806.4078601191638,699.0,9263.2,6566.224751011515,1806.4078601191638,699.0,9263.2,6566.224751011515,1806.4078601191638,699.0,9263.2,6566.224751011515,1806.4078601191638,699.0,9263.2,6566.224751011515,1806.4078601191638,699.0,9263.2,427.17013613343,49.977160532318,578.8433302533839,277.2308480590056,2020.321,2287.658769642144,344.0,1.0,72.0,13.0,16.0,51.0,938.9215698242188,10.0,10.0,11.0,11.0,11.0,11.0,2.0,0.0,0.0,,43.0,21.0,14.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.14627092161047 17.01631310264007),-92.14627092161047,17.01631310264007
709,710,74440,270,142,2016.989,655.7427368164062,0.171165123581886,2016.134,0.22342957102865,82852.87605633802,4313.453437290409,4514.976613729209,-6694.0,9904.5,4313.453437290409,4514.976613729209,-6694.0,9904.5,4313.453437290409,4514.976613729209,-6694.0,9904.5,4313.453437290409,4514.976613729209,-6694.0,9904.5,4313.453437290409,4514.976613729209,-6694.0,9904.5,4313.453437290409,4514.976613729209,-6694.0,9904.5,4313.453437290409,4514.976613729209,-6694.0,9904.5,4313.453437290409,4514.976613729209,-6694.0,9904.5,138.63509349314268,122.92179721107094,510.15494384967815,-306.2023065009118,2016.419,-6440.5822039890845,326.0,1.0,74.0,4.0,22.0,40.0,666.7704467773438,30.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,8.0,15.0,7.0,19.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.87544988047625 16.65608016493639),-92.87544988047625,16.65608016493639
710,711,74441,200,102,-1.0,0.0,0.0,2018.148,0.158578363126086,61668.07906162458,5580.663001867411,4247.005940879692,-5538.166666666667,10000.0,5580.663001867411,4247.005940879692,-5538.166666666667,10000.0,5580.663001867411,4247.005940879692,-5538.166666666667,10000.0,5580.663001867411,4247.005940879692,-5538.166666666667,10000.0,5580.663001867411,4247.005940879692,-5538.166666666667,10000.0,5580.663001867411,4247.005940879692,-5538.166666666667,10000.0,5580.663001867411,4247.005940879692,-5538.166666666667,10000.0,5580.663001867411,4247.005940879692,-5538.166666666667,10000.0,-188.38903534374157,135.53194405108778,291.23351807320586,-573.7243705364311,0.0,0.0,322.0,1.0,75.0,2.0,20.0,40.0,921.89892578125,10.0,10.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,18.0,20.0,14.0,16.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.82878538795194 16.65302568071478),-92.82878538795194,16.65302568071478
711,712,69935,298,148,2017.296,166.38043212890625,1.228649139404297,2018.238,0.473745159809435,2892.9815637065203,9946.177509652509,107.91309708206552,9501.5,10000.0,9946.177509652509,107.91309708206552,9501.5,10000.0,9946.177509652509,107.91309708206552,9501.5,10000.0,9946.177509652509,107.91309708206552,9501.5,10000.0,9946.177509652509,107.91309708206552,9501.5,10000.0,9946.177509652509,107.91309708206552,9501.5,10000.0,9946.177509652509,107.91309708206552,9501.5,10000.0,9946.177509652509,107.91309708206552,9501.5,10000.0,4.616385052611882,2.500765528150772,12.303054148997129,-4.504902487721438,0.0,0.0,28.0,1.0,76.0,57.0,2.0,73.0,253.30828857421875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,90.0,17.0,21.0,20.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.38933206093274 17.575470997439023),-92.38933206093274,17.575470997439023
712,713,70164,252,123,2015.107,-114.13023376464844,-0.953305423259735,2020.54,0.484865558083183,8439.798722415746,9807.330720092916,341.7984181492902,8315.5,10000.0,9807.330720092916,341.7984181492902,8315.5,10000.0,9807.330720092916,341.7984181492902,8315.5,10000.0,9807.330720092916,341.7984181492902,8315.5,10000.0,9807.330720092916,341.7984181492902,8315.5,10000.0,9807.330720092916,341.7984181492902,8315.5,10000.0,9807.330720092916,341.7984181492902,8315.5,10000.0,9807.330720092916,341.7984181492902,8315.5,10000.0,21.27312777735316,14.821966906659698,62.18503104323833,-25.377982017737782,2021.83,9.892296606021773,328.0,1.0,77.0,3.0,8.0,71.0,620.1129150390625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,79.0,18.0,18.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,1999.0,1995.0,43.0,41.0,POINT (-92.39238654515435 17.530478667809753),-92.39238654515435,17.530478667809753
713,714,70165,292,152,-1.0,0.0,0.0,2021.984,0.538386398814353,26231.291705826996,9316.160596804513,849.5098337468057,6078.6,10000.0,9316.160596804513,849.5098337468057,6078.6,10000.0,9316.160596804513,849.5098337468057,6078.6,10000.0,9316.160596804513,849.5098337468057,6078.6,10000.0,9316.160596804513,849.5098337468057,6078.6,10000.0,9316.160596804513,849.5098337468057,6078.6,10000.0,9316.160596804513,849.5098337468057,6078.6,10000.0,9316.160596804513,849.5098337468057,6078.6,10000.0,176.2950660077922,21.718692821694553,242.50196475484594,87.655695818054,0.0,0.0,353.0,1.0,74.0,8.0,14.0,62.0,392.9913024902344,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,39.0,18.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1993.0,0.0,43.0,41.0,POINT (-92.34544112926368 17.527424183588145),-92.34544112926368,17.527424183588145
714,715,70392,305,160,2019.378,2.619922399520874,-1.813856244087219,2019.159,0.726674421489811,61499.64226190472,9192.691517857142,1135.0870124623873,5486.571428571428,10000.0,9192.691517857142,1135.0870124623873,5486.571428571428,10000.0,9192.691517857142,1135.0870124623873,5486.571428571428,10000.0,9192.691517857142,1135.0870124623873,5486.571428571428,10000.0,9192.691517857142,1135.0870124623873,5486.571428571428,10000.0,9192.691517857142,1135.0870124623873,5486.571428571428,10000.0,9192.691517857142,1135.0870124623873,5486.571428571428,10000.0,9192.691517857142,1135.0870124623873,5486.571428571428,10000.0,-286.82044206413383,22.955149839098368,-221.17875394685785,-381.40503020196525,2019.247,-3637.0137618762164,196.0,1.0,78.0,3.0,18.0,56.0,347.1725158691406,10.0,30.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,19.0,47.0,16.0,9.0,29.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.39572195274233 17.48548187907943),-92.39572195274233,17.48548187907943
715,716,77140,426,218,2017.252,812.7378540039062,1.0380038022995,2018.085,0.410885303517584,109169.83179882044,837.4408420707732,3705.058226299827,-7061.666666666667,7056.6,837.4408420707732,3705.058226299827,-7061.666666666667,7056.6,837.4408420707732,3705.058226299827,-7061.666666666667,7056.6,837.4408420707732,3705.058226299827,-7061.666666666667,7056.6,837.4408420707732,3705.058226299827,-7061.666666666667,7056.6,837.4408420707732,3705.058226299827,-7061.666666666667,7056.6,837.4408420707732,3705.058226299827,-7061.666666666667,7056.6,837.4408420707732,3705.058226299827,-7061.666666666667,7056.6,78.96840153352008,87.08603791454911,395.83264896831184,-227.5267185267061,2018.085,-1867.0938008330504,182.0,6.0,10.0,2.0,1.0,4.0,603.9251708984375,50.0,50.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,,2.0,,0.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-91.99404167074687 15.87639742753927),-91.99404167074687,15.87639742753927
716,717,77332,440,223,2016.159,-2085.739013671875,-1.704354166984558,2018.896,0.365458080163113,119179.48544202434,2135.9078101644245,4246.285656961197,-6641.2,9823.0,2135.9078101644245,4246.285656961197,-6641.2,9823.0,2135.9078101644245,4246.285656961197,-6641.2,9823.0,2135.9078101644245,4246.285656961197,-6641.2,9823.0,2135.9078101644245,4246.285656961197,-6641.2,9823.0,2135.9078101644245,4246.285656961197,-6641.2,9823.0,2135.9078101644245,4246.285656961197,-6641.2,9823.0,2135.9078101644245,4246.285656961197,-6641.2,9823.0,14.099256962251566,94.1889119054891,280.0692820171402,-273.7425257757692,2016.685,6529.672834501349,23.0,2.0,47.0,2.0,7.0,8.0,597.6386108398438,30.0,30.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,3.0,9.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.00043156255646 15.786403850078626),-92.00043156255646,15.786403850078626
717,718,76503,263,145,2015.323,309.780517578125,1.149617314338684,2016.2,0.169166767936923,50670.536707717605,6820.817553366175,2893.9755969815365,-840.5714285714286,10000.0,6820.817553366175,2893.9755969815365,-840.5714285714286,10000.0,6820.817553366175,2893.9755969815365,-840.5714285714286,10000.0,6820.817553366175,2893.9755969815365,-840.5714285714286,10000.0,6820.817553366175,2893.9755969815365,-840.5714285714286,10000.0,6820.817553366175,2893.9755969815365,-840.5714285714286,10000.0,6820.817553366175,2893.9755969815365,-840.5714285714286,10000.0,6820.817553366175,2893.9755969815365,-840.5714285714286,10000.0,-40.090743625808756,84.19021065737721,230.6604163675593,-358.65129143041963,0.0,0.0,295.0,1.0,75.0,18.0,16.0,49.0,814.6124267578125,10.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,18.0,20.0,11.0,23.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.18720793062792 16.17774347673114),-93.18720793062792,16.17774347673114
718,719,76783,283,157,2016.967,356.0671081542969,0.548087298870087,2021.148,0.131421750668087,70636.38090688507,2757.177267212617,4013.7015730947196,-5051.25,9582.0,2757.177267212617,4013.7015730947196,-5051.25,9582.0,2757.177267212617,4013.7015730947196,-5051.25,9582.0,2757.177267212617,4013.7015730947196,-5051.25,9582.0,2757.177267212617,4013.7015730947196,-5051.25,9582.0,2757.177267212617,4013.7015730947196,-5051.25,9582.0,2757.177267212617,4013.7015730947196,-5051.25,9582.0,2757.177267212617,4013.7015730947196,-5051.25,9582.0,292.4808616955391,112.76794276681011,619.7202718542419,-58.48397334432708,0.0,0.0,10.0,5.0,66.0,3.0,17.0,23.0,678.2985229492188,30.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,11.0,14.0,6.0,16.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.1462912193615 16.085275098185836),-93.1462912193615,16.085275098185836
719,720,74036,273,142,2019.353,-765.2913818359375,-2.032576084136963,2019.156,0.222499275907491,72327.17384305835,6056.061167002012,3902.9564696882667,-4496.25,10000.0,6056.061167002012,3902.9564696882667,-4496.25,10000.0,6056.061167002012,3902.9564696882667,-4496.25,10000.0,6056.061167002012,3902.9564696882667,-4496.25,10000.0,6056.061167002012,3902.9564696882667,-4496.25,10000.0,6056.061167002012,3902.9564696882667,-4496.25,10000.0,6056.061167002012,3902.9564696882667,-4496.25,10000.0,6056.061167002012,3902.9564696882667,-4496.25,10000.0,52.195808508432954,113.69087580778572,399.9347142167541,-325.1563996388584,0.0,0.0,18.0,1.0,77.0,5.0,25.0,47.0,1328.043212890625,10.0,10.0,2.0,2.0,11.0,11.0,2.0,0.0,0.0,,76.0,17.0,11.0,39.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.91628632792371 16.748825007747012),-92.91628632792371,16.748825007747012
720,721,77685,306,173,2017.271,-83.32083129882812,-0.813680946826935,2015.126,0.445651128923931,6163.465331681751,9863.108181943297,224.9874832435985,8826.0,10000.0,9863.108181943297,224.9874832435985,8826.0,10000.0,9863.108181943297,224.9874832435985,8826.0,10000.0,9863.108181943297,224.9874832435985,8826.0,10000.0,9863.108181943297,224.9874832435985,8826.0,10000.0,9863.108181943297,224.9874832435985,8826.0,10000.0,9863.108181943297,224.9874832435985,8826.0,10000.0,9863.108181943297,224.9874832435985,8826.0,10000.0,27.598973640732982,6.34271739835147,49.747433095619236,3.883540408020112,0.0,0.0,134.0,1.0,76.0,23.0,8.0,71.0,506.2900390625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,79.0,25.0,16.0,20.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,92.0,POINT (-92.99152919909956 15.579720057150361),-92.99152919909956,15.579720057150361
721,722,2000214,339,181,-1.0,0.0,0.0,2020.737,0.159467425985742,11270.048368850357,9554.980531439094,581.4751847157086,7150.0,10000.0,9554.980531439094,581.4751847157086,7150.0,10000.0,9554.980531439094,581.4751847157086,7150.0,10000.0,9554.980531439094,581.4751847157086,7150.0,10000.0,9554.980531439094,581.4751847157086,7150.0,10000.0,9554.980531439094,581.4751847157086,7150.0,10000.0,9554.980531439094,581.4751847157086,7150.0,10000.0,9554.980531439094,581.4751847157086,7150.0,10000.0,36.81996689516111,17.838615333388915,85.93242126809751,-17.435879184955187,2017.515,-697.7552077280634,298.0,1.0,76.0,52.0,3.0,74.0,415.2430725097656,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,21.0,20.0,19.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,92.0,POINT (-92.9261052684434 15.530326594781334),-92.9261052684434,15.530326594781334
722,723,2000238,323,167,2017.975,-21.22947120666504,-0.507589638233185,2016.225,0.4446142977193,3911.076218990498,9885.589898773878,144.94706819342366,9285.333333333334,10000.0,9885.589898773878,144.94706819342366,9285.333333333334,10000.0,9885.589898773878,144.94706819342366,9285.333333333334,10000.0,9885.589898773878,144.94706819342366,9285.333333333334,10000.0,9885.589898773878,144.94706819342366,9285.333333333334,10000.0,9885.589898773878,144.94706819342366,9285.333333333334,10000.0,9885.589898773878,144.94706819342366,9285.333333333334,10000.0,9885.589898773878,144.94706819342366,9285.333333333334,10000.0,6.847756430417342,3.698460877063451,18.382311082302174,-8.081975692222374,0.0,0.0,345.0,1.0,75.0,21.0,4.0,73.0,396.438232421875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,96.0,26.0,24.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-92.92463822419681 15.552782627686488),-92.92463822419681,15.552782627686488
723,724,77686,282,144,2016.882,-243.28494262695312,-1.910140037536621,2016.268,0.381557687042911,5882.129464285803,9795.584672619048,260.43355950503656,9004.25,10000.0,9795.584672619048,260.43355950503656,9004.25,10000.0,9795.584672619048,260.43355950503656,9004.25,10000.0,9795.584672619048,260.43355950503656,9004.25,10000.0,9795.584672619048,260.43355950503656,9004.25,10000.0,9795.584672619048,260.43355950503656,9004.25,10000.0,9795.584672619048,260.43355950503656,9004.25,10000.0,9795.584672619048,260.43355950503656,9004.25,10000.0,1.723261854037203,7.995932877881592,25.94899027707022,-25.006418590744566,0.0,0.0,156.0,1.0,76.0,2.0,12.0,70.0,741.0109252929688,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,88.0,25.0,19.0,11.0,4.0,4.0,4.0,4.0,4.0,4.0,1998.0,0.0,30.0,32.0,POINT (-92.94628715981129 15.576692327535067),-92.94628715981129,15.576692327535067
724,725,2000239,322,175,2015.392,191.0010223388672,2.080751180648804,2016.882,0.611835306213814,5257.507666666694,9879.270755102041,131.68602882825797,9534.5,10000.0,9879.270755102041,131.68602882825797,9534.5,10000.0,9879.270755102041,131.68602882825797,9534.5,10000.0,9879.270755102041,131.68602882825797,9534.5,10000.0,9879.270755102041,131.68602882825797,9534.5,10000.0,9879.270755102041,131.68602882825797,9534.5,10000.0,9879.270755102041,131.68602882825797,9534.5,10000.0,9879.270755102041,131.68602882825797,9534.5,10000.0,1.417481779631054,3.20413183148125,11.578585464028775,-8.474546390995389,2016.926,-376.4433859333685,348.0,1.0,76.0,13.0,5.0,72.0,587.9027709960938,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,97.0,33.0,21.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-92.94780325416947 15.55420508092254),-92.94780325416947,15.55420508092254
725,726,2000241,320,179,2018.896,-385.6811828613281,-0.663793742656708,2020.868,0.295065482792414,7974.729974727306,9730.727600425646,348.8770732492792,8640.2,10000.0,9730.727600425646,348.8770732492792,8640.2,10000.0,9730.727600425646,348.8770732492792,8640.2,10000.0,9730.727600425646,348.8770732492792,8640.2,10000.0,9730.727600425646,348.8770732492792,8640.2,10000.0,9730.727600425646,348.8770732492792,8640.2,10000.0,9730.727600425646,348.8770732492792,8640.2,10000.0,9730.727600425646,348.8770732492792,8640.2,10000.0,10.179146418299679,9.129199153728175,40.19313102736624,-21.587015773380337,2020.934,-1166.6664338730934,52.0,1.0,77.0,7.0,5.0,71.0,403.32293701171875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,60.0,23.0,23.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.97096828414212 15.55561861595648),-92.97096828414212,15.55561861595648
726,727,77112,122,61,-1.0,0.0,0.0,2021.981,0.068186396126294,4977.479274004687,9486.17474629196,517.2128927459905,8046.0,10000.0,9486.17474629196,517.2128927459905,8046.0,10000.0,9486.17474629196,517.2128927459905,8046.0,10000.0,9486.17474629196,517.2128927459905,8046.0,10000.0,9486.17474629196,517.2128927459905,8046.0,10000.0,9486.17474629196,517.2128927459905,8046.0,10000.0,9486.17474629196,517.2128927459905,8046.0,10000.0,9486.17474629196,517.2128927459905,8046.0,10000.0,63.95185743600328,19.93095796100224,128.02921072849128,0.64518438304528,0.0,0.0,309.0,1.0,75.0,7.0,10.0,70.0,1481.523193359375,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,34.0,23.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-93.29437796534644 15.958560823550066),-93.29437796534644,15.958560823550066
727,728,77113,223,120,-1.0,0.0,0.0,2019.09,0.023420639759889,12972.934464285598,8891.93890873016,977.1066826788402,6696.0,10000.0,8891.93890873016,977.1066826788402,6696.0,10000.0,8891.93890873016,977.1066826788402,6696.0,10000.0,8891.93890873016,977.1066826788402,6696.0,10000.0,8891.93890873016,977.1066826788402,6696.0,10000.0,8891.93890873016,977.1066826788402,6696.0,10000.0,8891.93890873016,977.1066826788402,6696.0,10000.0,8891.93890873016,977.1066826788402,6696.0,10000.0,100.06677059895935,32.182596522257,220.24657521939582,-4.640104856854562,2016.353,-787.1592007037743,114.0,1.0,76.0,2.0,14.0,66.0,1357.1297607421875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,94.0,28.0,10.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.24798547798639 15.95622871369911),-93.24798547798639,15.95622871369911
728,729,77210,159,90,2020.866,34.025089263916016,0.180716618895531,2019.638,0.379444078376367,4752.793333333346,9780.976666666667,273.3759173896669,8513.0,10000.0,9780.976666666667,273.3759173896669,8513.0,10000.0,9780.976666666667,273.3759173896669,8513.0,10000.0,9780.976666666667,273.3759173896669,8513.0,10000.0,9780.976666666667,273.3759173896669,8513.0,10000.0,9780.976666666667,273.3759173896669,8513.0,10000.0,9780.976666666667,273.3759173896669,8513.0,10000.0,9780.976666666667,273.3759173896669,8513.0,10000.0,-10.22592317818259,11.283396915889396,23.2926411519917,-44.829599142566565,0.0,0.0,310.0,1.0,77.0,15.0,8.0,72.0,1501.0711669921875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,94.0,31.0,28.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-93.29740569496172 15.913617544032384),-93.29740569496172,15.913617544032384
729,730,77211,248,133,-1.0,0.0,0.0,2016.134,0.234137311984722,43208.81059792335,7935.581256713211,2370.2877818658785,866.75,10000.0,7935.581256713211,2370.2877818658785,866.75,10000.0,7935.581256713211,2370.2877818658785,866.75,10000.0,7935.581256713211,2370.2877818658785,866.75,10000.0,7935.581256713211,2370.2877818658785,866.75,10000.0,7935.581256713211,2370.2877818658785,866.75,10000.0,7935.581256713211,2370.2877818658785,866.75,10000.0,7935.581256713211,2370.2877818658785,866.75,10000.0,91.00595951442318,74.26092518707196,313.75331122137885,-132.63647013610245,0.0,0.0,315.0,1.0,75.0,2.0,20.0,54.0,1088.4783935546875,10.0,10.0,2.0,2.0,2.0,11.0,2.0,0.0,0.0,,78.0,23.0,17.0,18.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.25073674333636 15.910839524076092),-93.25073674333636,15.910839524076092
730,731,71066,298,157,-1.0,0.0,0.0,2015.06,0.310513574451497,12022.181225356255,9235.684728541097,555.791235214056,7633.0,10000.0,9235.684728541097,555.791235214056,7633.0,10000.0,9235.684728541097,555.791235214056,7633.0,10000.0,9235.684728541097,555.791235214056,7633.0,10000.0,9235.684728541097,555.791235214056,7633.0,10000.0,9235.684728541097,555.791235214056,7633.0,10000.0,9235.684728541097,555.791235214056,7633.0,10000.0,9235.684728541097,555.791235214056,7633.0,10000.0,58.855286539256824,15.934897863294934,110.80574880432543,4.165375204049881,0.0,0.0,2.0,1.0,76.0,11.0,20.0,48.0,571.9142456054688,10.0,30.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,98.0,20.0,17.0,28.0,3.0,3.0,3.0,3.0,3.0,3.0,1999.0,1993.0,43.0,41.0,POINT (-92.68683436501655 17.36797118901797),-92.68683436501655,17.36797118901797
